channel_name,subscriber_count,video_id,video_title,video_description,published_date,view_count,like_count,comment_text,comment_likes,comment_date
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,뭔 다 이쁘노.. 하,1,2024-09-28T15:15:13Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,"디테일, 색감 코디 너무 좋아요..",2,2024-09-28T13:04:34Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,가디건이랑 니트 바로 구매했슴니다 ㅎ밀로바지랑 코디 넘 예뻐요 데릭형님,1,2024-09-28T13:18:06Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,영상 초반에 나오는 흑청 핏이 너무 예쁜데 어디 제품인지 알 수 있나요?,1,2024-09-28T13:23:43Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,이너 흰티 어디제품인지 여쭤봐도될까요 ?,1,2024-09-28T13:09:51Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,매일 가을이었으면 좋겠다. 매일 가을에 설레서 영상 올려주셨음 좋겠다.🙂‍↔️,0,2024-09-29T01:23:19Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,형님 168에 60kg인데 골지변형 니트랑 가디건 둘 다  m사이즈 잘 맞을까요?,0,2024-09-30T11:52:08Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,안녕하세요. 잘보고있습니다<br>근데 코디 정보도 같이 좀 올려주세요. 그점이 항상 조금 아쉬워요 ㅠㅠ,0,2024-09-29T05:12:21Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,형 혹시 안경 어디껀지 알려줄 수 있어요?!!,1,2024-09-29T10:47:09Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,에잇 세컨드는 항상 소재에서 실망한적이 많은데 데릭님은 자세히 보여주셔서 <br>참고하기 너무 좋습니다! 좋은 영상 감사합니다,0,2024-09-28T13:58:33Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,가디건 단추가 조금 아쉽지만 간절기에 들고다니기도 부담없이 좋은 두께감이네여ㅕ<br>4번째 니트는 이너와 함께 레이어드 벨트도 살짝 보여지게 포인트 줘도 예뻐보입니닿ㅎ,0,2024-09-28T16:56:26Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,같이 코디하는 제품들 정보도 따로 알려주시면 좋을 것 같아요 ㅜ,0,2024-09-28T15:04:16Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,쿨그레이 이너 정보 알 수 있을까요 ??,1,2024-09-28T13:42:43Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,데릭님 안경은 어떤제품인지 알 수 있을까요?!,0,2024-09-29T04:31:28Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,상품 소개시 제품의<br>가격도 함께 표시되면 좋겠어요,0,2024-09-29T04:32:38Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,그레이가디건에 입은 팬츠 정보 알 수 있을까요?,0,2024-09-28T13:55:00Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,너무 열일하시네 ㅋ,1,2024-09-28T13:03:20Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,데릭 구독하고 그지깽낑이 되뿌겠노...,0,2024-09-29T03:19:17Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,잘보겠소,1,2024-09-28T13:27:31Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,데릭님 그레이 팬츠 정보 알수있을까요?,0,2024-09-28T15:09:40Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,1빠다,1,2024-09-28T13:02:22Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,그레이색니트로 코디~  이쁘네요.,0,2024-09-28T20:22:12Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,"<a href=""https://www.youtube.com/watch?v=tvRk8dSb6PA&amp;t=104"">1:44</a> 검정바지 정보 알스있을까요",0,2024-09-29T09:20:42Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,❤,1,2024-09-28T13:32:48Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,오늘 코디도 너무 너무 예쁘네요🫠,0,2024-09-28T14:48:09Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,111!,1,2024-09-28T13:02:33Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,또 데릭님 영상이다~!!!!😍❤,0,2024-09-28T13:16:11Z
데릭derek,35200,tvRk8dSb6PA,에잇세컨즈로 5만원 가을 니트 코디 완성하기,"안녕하세요 데릭입니다 :) 오늘의 가을 코디, 에잇세컨즈입니다 00:00 인트로 00:17 존예 니트 등장 00:21 라운드넥 버튼 가디건 ...",2024-09-28T13:01:05Z,6661,162,"<a href=""https://www.youtube.com/watch?v=tvRk8dSb6PA&amp;t=113"">1:53</a>초 팬츠 정보좀요 ㅠㅠ!",2,2024-09-28T13:22:32Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,파이어버드 트랙팬츠 사이즈 뭐로가셨어요?,4,2024-09-28T12:52:49Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,행님 열일 하시는거 너무 좋습니다,7,2024-09-28T12:42:26Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,파이어버드 클래식인가요 배기핏인가요? 사이즈도 알려주세요..!,7,2024-09-28T15:08:24Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,데릭님 트랙팬츠 사이즈 몇으로 가셨을까요?<br>클래식인가요 배기핏인가요?,1,2024-09-29T04:00:25Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,하 아디다스가 어쩐지 눈길 가더니 형이 몰래 즐겨입고 계셨군요…<br>내일 당장 매장가야지,1,2024-09-28T12:59:04Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,꾸리꾸리 발냄새형아 머리스타일이랑도 잘어울령❤,1,2024-09-28T21:39:57Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,집에 아디다스 져지가 넘칩니다.😆,1,2024-09-28T16:30:59Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,파이어버드 트랙팬츠 모델번호랑 사이즈 알려주실 수 있나요?,0,2024-09-28T15:35:20Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,묵혀뒀던 아디다스 트랙자켓을 꺼낼 때가 왔네요😊<br>데릭님도 감기 조심하세요~!,0,2024-09-28T16:49:02Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,"파이어버드 밑단이 20센티정도던데 저런핏이 나어나요,,?",0,2024-09-28T12:57:00Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,형 파이어버드 트랙팬츠 통 타이트 하던데 어디 사이트에서 저 핏 트랙팬츠를 볼수있을까….?,0,2024-09-28T15:17:35Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,착용하신 제품들 사이즈가 궁금해요!,0,2024-09-29T06:20:47Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,트랙팬츠 배기핏인가요?,0,2024-09-30T03:00:51Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,버건디 버뮤다 사이즈 뭘로 가셨나요????,0,2024-09-28T13:19:29Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,1🎉,1,2024-09-28T12:38:00Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,3,1,2024-09-28T12:40:42Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,1,1,2024-09-28T12:37:56Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,형 요새 영상 주기 미쳤다 진짜😮,0,2024-09-28T15:04:41Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,오늘도 😊,0,2024-09-28T12:47:10Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,데릭의 계절…,0,2024-09-28T12:51:32Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,첫번째 코디 바지 무슨 제품일까요??,1,2024-09-28T16:06:35Z
데릭derek,35200,n6NrSjHhLPU,이게 요즘 그렇게 대세라며?,안녕하세요 데릭입니다 :) 아디다스 팬츠들 어떤가요?!?! 티셔츠 : GRF TEE 버뮤다 팬츠 : 80s 3D 버뮤다 숏팬츠 -브라운 트랙팬츠 ...,2024-09-28T12:37:38Z,5987,91,"<a href=""https://www.youtube.com/watch?v=n6NrSjHhLPU&amp;t=142"">2:22</a> 가디건은 르마드 제품인가요?!",0,2024-09-28T12:50:17Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,저는 칠칠맞게 뭐를 먹을 때 자주 바지에 흘려서 밝은 색 바지는 잘 안 입게 되더라고요...😅,1,2024-09-28T16:27:06Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,전에 밈더워드로브 치노 기장이 살짝 짧아서 구매 못해서 아쉬웠는데 윤기감이 비슷한 제품들도 괜찮네여ㅕ,0,2024-09-28T16:45:41Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,데릭님 사랑니 뽑았어요? 발음이 새는거같으신뎅 ㅎ,0,2024-09-29T14:31:03Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,영상 뜨자마자 무신사에서 해당제품 유튜버픽 뜨는데 광고가 아닌가요???? 밤 10시인데,15,2024-09-27T13:17:17Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,와 저번 영상에서 베이지 치노 궁금했는데 바로 올라와버리는 센스~ 감사합니다 !!,0,2024-09-28T06:53:12Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,봄가을에 베이지 팬츠만한 무드 내는 아이템이 없죠 형은 오늘도 멋져❤,1,2024-09-27T21:52:52Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,3분30초 검정 아웃터 제품좀 알려주세요 딱 찾던 스타일이에요!,0,2024-09-28T13:41:27Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,"<a href=""https://www.youtube.com/watch?v=5PtvvV7fKpA&amp;t=112"">1:52</a> 갈색아우터 어디 제품인지 알려주세요 !!",3,2024-09-27T17:02:13Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,요즘 완전 열일하시네요!! 오늘도 재밌게 영상 보고 갑니다😆😆,1,2024-09-27T13:27:46Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,저도 베이지 좋아해여,1,2024-09-27T13:02:24Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,오! 베이지 치노팬츠에 스터드?장식이라고 해야하나요? 뽀인뚜로 이쁘네요~❤베이지 색감도 이뿌구 가을에 딱! 딱!인듯해요~,1,2024-09-27T13:36:15Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,네이비 스트라이프 긴팔셔츠 어디꺼에요?!,1,2024-09-27T13:55:08Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,"<a href=""https://www.youtube.com/watch?v=5PtvvV7fKpA&amp;t=38"">0:38</a> 에 나오는 아우터 정보 알 수 있을까요?",1,2024-09-27T13:13:54Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,요즘 유행하는 웨스턴 셔츠에 베이지 치노팬츠 입으면 야무지더라구여~,0,2024-09-27T13:18:48Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,추천하는 바지가 기장이 아쉽습니다 ㅠ,0,2024-09-27T13:13:35Z
데릭derek,35200,5PtvvV7fKpA,베이지 치노팬츠가 그렇게 예쁘더라구요??,안녕하세요 데릭입니다:) 오늘은 베이지 치노팬츠입니다!! 1.밀로 치노 턱 팬츠 딥베이지 2.유니폼브릿지 헤링본 치노팬츠 베이지 그외 ...,2024-09-27T13:00:06Z,4812,51,원단이 탄탄해 보이는게 좋아보이네요.,0,2024-09-27T13:01:20Z
